,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,InventoryID,Description,ItemStatus,ItemClass,Type,ValuationMethod,PlanningMethod,PostingClass,TaxCategory,DefaultWarehouse,DefaultReceivingLocation,DefaultIssueLocation,BaseUnit,SalesUnit,PurchaseUnit,MfgDfltMarkFor,MakeToOrder,DefaultVendorIDUS,DefaultVendorIDCA,InvPlanningSource,EDGQBID,EDLQBID,EDGOldName,EDLOldName,PiecesOfMedia,PriceGroup,ItemHeight,ItemWidth,ItemIsMetric,VendorItemID,CycleID,SalesAccount,SalesSubAccount,SafetyStock,ReorderPoint,MinOrderQty,MaxOrderQty,LeadTime,ItemHeightText,ItemWidthText
,P6100 - 20221/2X              ,"PREMIERONE 20 X 22 1/2  POLARIZED MEDIA PANEL, W/ 3-PK MEDIA  EXACT",AC,P1P       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,4,NULL,22.5,20,FALSE,NULL,101,40100,0,0,0,0,0,0,22 1/2,20
,MS-1625X                      ,"16 X 25 PREMIERONE POLARIZED MEDIA PADS, 3-PACK EXACT",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80003601-1518461653,NULL,NULL,3,NULL,25,16,FALSE,NULL,101,40100,0,0,0,0,0,0,25,16
,P6100 - 2324                  ,"PREMIERONE 23 X 24 POLARIZED MEDIA PANEL, W/ 3-PK MEDIA",AC,P1P       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,800036A3-1524248640,NULL,NULL,4,NULL,24,23,FALSE,NULL,101,40100,0,0,0,0,0,0,24,23
,C4LP181/4211/2X               ,"18 1/4 X 21 1/2 LPD MEDIA, 4-PACK EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000F7D-1626933098,800032F3-1487270860,NULL,NULL,4,Custom,21.5,18.25,FALSE,NULL,101,40100,0,0,0,0,0,0,21 1/2,18 1/4
,2SVBG-4624-24-F-ALUM          ,"46"" WIDE X 24"" HIGH X 24"" DEEP ALUM V-BANK MODULE CONSISTING OF 4 EA 44 1/2 X 23 3/4 X 2 EXACT 24 VOLT PANELS,  HEAVY DUTY SCREEN, ALUMINUM RAIL",AC,VBANKU    ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80003513-1509026156,NULL,2SVBG4624-24-2P,8,NULL,23.75,44.5,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,MS-1725                       ,"17 X 25 PREMIERONE POLARIZED MEDIA PADS, 3-PACK",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80004561-1634643193,NULL,NULL,3,NULL,25,17,FALSE,NULL,101,40100,0,0,0,0,0,0,25,17
,P6100 - 231/2191/2X           ,"PREMIERONE 23 1/2 X 19 1/2 POLARIZED MEDIA PANEL, W/ 3-PK MEDIA EXACT",AC,P1P       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,800047F2-1658749827,NULL,NULL,4,NULL,19.5,23.5,FALSE,NULL,101,40100,0,0,0,0,0,0,19 1/2,23 1/2
,3LP153/4221/2X                ,"15 3/4 X 22 1/4 LPD, HD FRAME, W/ 3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80003066-1458305522,NULL,NULL,4,Custom,22.25,15.75,FALSE,NULL,101,40100,0,0,0,0,0,0,22 1/4,15 3/4
,C4LP131/4291/4X               ,"13 1/4 X 29 1/4 LPD MEDIA, 4-PACK EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,800031DC-1475518413,NULL,NULL,4,Custom,29.25,13.25,FALSE,NULL,101,40100,0,0,0,0,0,0,29 1/4,13 1/4
,C1LP3033GP-M13                ,30 X 33 PLEATED MEDIA PACK-GLASS + LPD CENTER SCREEN + M13 PLEAT,AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDG-PR4   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800009F6-1626931782,800029F6-1414429302,NULL,NULL,1,NULL,33,30,FALSE,NULL,101,40100,0,0,0,0,0,0,33,30
,C4LP185/8191/4X               ,"18 5/8 X 19 1/4 LPD MEDIA, 4-PACK EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001A85-1665773541,NULL,NULL,NULL,4,Custom,19.25,18.625,FALSE,NULL,101,40100,0,0,0,0,0,0,19 1/4,18 5/8
,2PG171/222C24TX               ,17 1/2 X 22 X 2 CARBON 24 VOLT HEAVY DUTY PANEL EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,800014CB-1630251599,8000432B-1622576509,NULL,NULL,2,NULL,17.5,17.5,FALSE,NULL,101,40200,0,0,0,0,0,0,17 1/2,17 1/2
,MS-1727                       ,"17 X 27 PREMIERONE POLARIZED MEDIA PADS, 3-PACK",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80003FF4-1607430724,NULL,NULL,3,NULL,27,17,FALSE,NULL,101,40100,0,0,0,0,0,0,27,17
,"ST-2"" PLEATED 40"" CHANNEL     ","CYCLE 16  2""  PLEATED CHANNEL 40""",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,431004,NULL,NULL,0,NULL,40,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,MS-223/420X                   ,"22 3/4 X 20 PREMIERONE POLARIZED MEDIA PADS, 3-PACK EXACT",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80004907-1673538203,NULL,NULL,3,NULL,20,22.75,FALSE,NULL,101,40100,0,0,0,0,0,0,20,22 3/4
,3LP1410                       ,"14 X 10 LPD, HD FRAME, W/ 3 MEDIA PADS",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,800003F8-1626929344,80002F00-1454510224,NULL,NULL,4,Standard,10,14,FALSE,NULL,101,40100,0,0,0,0,0,0,10,14
,503161-ASSEMBLY               ,503161-ASSEMBLY,AC,UV2       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001221-1626933707,80003E6E-1597242833,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,MS-191/2241/2                 ,"19 1/2 X 24 1/2 PREMIERONE POLARIZED MEDIA PADS, 3-PACK",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80003642-1520540256,NULL,NULL,3,NULL,24.5,19.5,FALSE,NULL,101,40100,0,0,0,0,0,0,24 1/2,19 1/2
,MS-2025 SAMPLES               ,20 X 25 PREMIERONE POLARIZED MEDIA CENTER SAMPLES,AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80003514-1509041970,NULL,NULL,3,NULL,25,20,FALSE,NULL,101,40100,0,0,0,0,0,0,25,20
,2PG153/4131/2C24T             ,15 3/4 X 13 1/2 X 2 CARBON 24 VOLT HEAVY DUTY PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,2,NULL,13.5,15.75,FALSE,NULL,101,40200,0,0,0,0,0,0,13 1/2,15 3/4
,B-PANEL LABEL                 ,AFFINITY GROUP PANEL LABELS,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,8000180D-1236184615,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,C4LP183/4193/4X               ,"18 3/4 X 19 3/4 LPD MEDIA, 4-PACK EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001B82-1676580103,NULL,NULL,NULL,4,Custom,19.75,18.75,FALSE,NULL,101,40100,0,0,0,0,0,0,19.75,18 3/4
,V8-6 X 32 PEM NUT             ,CYCLE 21  6-32 STAINLESS STEEL PRESS NUT FOR SHEET METAL,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,3LP231/4173/4X                ,"23 1/4 X 17 3/4 LPD, HD FRAME, W/ 3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000652-1626929883,80003A55-1557332802,NULL,NULL,4,Custom,17.75,23.25,FALSE,NULL,101,40100,0,0,0,0,0,0,17 3/4,23 1/4
,P6100 - 235/8235/8X           ,"PREMIERONE 23 5/8 X 23 5/8 POLARIZED MEDIA PANEL, W/3-PK MEDIA EXACT",AC,P1P       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80004A12-1683216179,NULL,NULL,4,NULL,23.625,23.625,FALSE,NULL,101,40100,0,0,0,0,0,0,23 5/8,23 5/8
,3LP1930X                      ,"19 X 30 LPD, HD FRAME, W/ 3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,8000058C-1626929705,8000312A-1465405728,NULL,NULL,4,Custom,30,19,FALSE,NULL,101,40100,0,0,0,0,0,0,30,19
,B0128                         ,"CYCLE 3 - ETL LABEL FOR EDG P1000 - 24 VAC (1,000 / ROLL) PENNINGTON",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80004BC3-1705590835,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,C4LP293/4293/4                ,"29 3/4 X 29 3/4 LPD MEDIA, 4-PACK",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,4,Custom,29.75,29.75,FALSE,NULL,101,40100,0,0,0,0,0,0,29 3/4,29 3/4
,EC--BLUE                      ,CYCLE 12  TR64 22 AWG BLUE LAMP WIRE,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,FT,FT,FT,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-GREEN                      ,CYCLE 19  22/7 TR64 22 AWG GREEN WIRE,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,FT,FT,FT,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,2PG381/2233/4C24TX            ,38 1/2 X 23 3/4 X 2 CARBON 24 VOLT HEAVY DUTY PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,2,NULL,23.75,38.5,FALSE,NULL,101,40200,0,0,0,0,0,0,23 3/4,38 1/2
,2PG383/4153/4C24TX            ,38 3/4 X 15 3/4 X 2 CARBON 24 VOLT HEAVY DUTY PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,2,NULL,15.75,38.75,FALSE,NULL,101,40200,0,0,0,0,0,0,15 3/4,38 3/4
,3LP231/2251/2X                ,"23 1/2 X 25 1/2 LPD, HD FRAME, W/ 3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,8000064A-1626929875,80003384-1494509020,NULL,NULL,4,Custom,25.5,23.5,FALSE,NULL,101,40100,0,0,0,0,0,0,25 1/2,23 1/2
,3LP18211/4X                   ,"18 X 21 1/4 LPD, HD FRAME, W/ 3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,4,Custom,2125,18,FALSE,NULL,101,40100,0,0,0,0,0,0,21 1/4,18
,C4LP1817                      ,"18 X 17 LPD MEDIA, 4-PACK",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000F84-1626933104,80002B85-1424898676,NULL,NULL,4,Standard,17,18,FALSE,NULL,101,40100,0,0,0,0,0,0,17,18
,P6100 - 2322                  ,"PREMIERONE 23 X 22 POLARIZED MEDIA PANEL, W/ 3-PK MEDIA",AC,P1P       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,4,NULL,22,23,FALSE,NULL,101,40100,0,0,0,0,0,0,22,23
,3LP191/240X                   ,"19 1/2 X 40 LPD, HD FRAME, W/ 3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,4,Oversize,40,19.5,FALSE,NULL,101,40100,0,0,0,0,0,0,40,19 1/2
,3LP251/2351/2                 ,"25 1/2 X 35 1/2 LPD, HD FRAME, W/ 3 MEDIA PADS",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,4,Oversize,35.5,25.5,FALSE,NULL,101,40100,0,0,0,0,0,0,35 1/2,25 1/2
,C1P241/220                    ,"24 1/2 X 20 CARBON MEDIA , 1-PAD",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,1,Custom,20,24.5,FALSE,NULL,101,40200,0,0,0,0,0,0,20,24 1/2
,P6100 - 161/230X              ,"PREMIERONE 16 1/2 X 30 POLARIZED MEDIA  PANEL, W/ 3-PK MEDIA EXACT",AC,P1P       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,4,NULL,30,16.5,FALSE,NULL,101,40100,0,0,0,0,0,0,30,16 1/2
,2PG223/4233/4C24TX            ,22 3/4 X 23 3/4 X 2 CARBON 24 VOLT HEAVY DUTY PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,2,NULL,23.75,22.75,FALSE,NULL,101,40200,0,0,0,0,0,0,23 3/4,22 3/4
,3LP193/428X                   ,"19 3/4 X 28 LPD, HD FRAME, W/ 3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,8000057C-1626929690,8000421F-1617723286,NULL,NULL,4,Custom,28,19.75,FALSE,NULL,101,40100,0,0,0,0,0,0,28,19 3/4
,2PG261/4233/4C24TX            ,26 1/4 X 23 3/4 X 2 CARBON 24 VOLT HEAVY DUTY PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,2,NULL,23.75,26.25,FALSE,NULL,101,40200,0,0,0,0,0,0,23 3/4,26 1/4
,2PG261/4293/4C24TX            ,26 1/4 X 29 3/4 X 2 CARBON 24 VOLT HEAVY DUTY PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,2,NULL,29.75,26.25,FALSE,NULL,101,40200,0,0,0,0,0,0,29 3/4,26 1/4
,MS-17271/2X                   ,"17 X 27 1/2 PREMIERONE POLARIZED MEDIA PADS, 3-PACK EXACT",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,3,NULL,27.5,17,FALSE,NULL,101,40100,0,0,0,0,0,0,27 1/2,17
,MS-19211/2                    ,"19 X 21 1/2 PREMIERONE POLARIZED MEDIA PADS, 3-PACK",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,3,NULL,21.5,19,FALSE,NULL,101,40100,0,0,0,0,0,0,21 1/2,19
,2PG2028C24T                   ,20 X 28 X 2 CARBON 24 VOLT HEAVY DUTY PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,2,NULL,28,20,FALSE,NULL,101,40200,0,0,0,0,0,0,28,20
,C4LP163/4231/4X               ,"16 3/4 X 23 1/4 LPD MEDIA, 4-PACK EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,4,Custom,23.25,16.75,FALSE,NULL,101,40100,0,0,0,0,0,0,23 1/4,16 3/4
,1LPDEMO1410-WITHOUT MEDIA     ,"14 X 10 HD FRAME, WITHOUT MEDIA PAD",AC,DEMOS     ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,8000096C-1626930616,80002E27-1447792356,1LPD1410,NULL,0,Custom,10,14,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,3LP291/4171/4X                ,"29 1/4 X 17 1/4 LPD, HD FRAME, W/ 3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001685-1636401627,80004580-1636459792,NULL,NULL,4,Custom,17.25,29.25,FALSE,NULL,101,40100,0,0,0,0,0,0,17 1/4,29 1/4
,3LP121/224X                   ,"12 1/2 X 24 LPD, HD FRAME, W/3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,8000318A-1471264836,NULL,NULL,4,Custom,24,12.5,FALSE,NULL,101,40100,0,0,0,0,0,0,24,12 1/2
,MS-181/4183/4X                ,"18 1/4 X 18 3/4 PREMIERONE POLARIZED MEDIA PADS, 3-PACK EXACT",AC,P1M       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80004B95-1702994906,NULL,NULL,3,NULL,18.75,18.25,FALSE,NULL,101,40100,0,0,0,0,0,0,18 3/4,18 1/4
,C4LP231/2193/8X               ,"23 1/2 X 19 3/8 LPD MEDIA, 4-PACK EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,8000108E-1626933346,80003A17-1555335697,NULL,NULL,4,Custom,19.375,23.5,FALSE,NULL,101,40100,0,0,0,0,0,0,19 3/8,23 1/2
,C4LP3525X                     ,"35 X 25 LPD MEDIA, 4-PACK EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80001D85-1681329154,NULL,NULL,NULL,4,Custom,25,35,FALSE,NULL,101,40100,0,0,0,0,0,0,25,35
,EC--HEAT                      ,CYCLE 12  1/8 HEATSHRINK #7038 F-2,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,FT,FT,FT,No Default,FALSE,NULL,NULL,None,NULL,EC-HEAT,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,EC-LED BOX PLUG               ,"CYCLE 12 POLYETHYLENE, SNAP IN FOR 5 MM ID",AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,No Default,FALSE,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,3LP201/426X                   ,"20 1/4 X 26 LPD, HD FRAME, W/ 3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,800005B4-1626929742,800038D0-1547053827,NULL,NULL,4,Custom,26,20.25,FALSE,NULL,101,40100,0,0,0,0,0,0,26,20 1/4
,C4LP161/2225/8X               ,"16 1/2 X 22 5/8 LPD MEDIA, 4-PACK EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,80000EF0-1626932969,800037AF-1535553957,NULL,NULL,4,Custom,22.625,16.5,FALSE,NULL,101,40100,0,0,0,0,0,0,22 5/8,16 1/2
,3LP223/4291/2                 ,"22 3/4 X 29 1/2 LPD, HD FRAME, W/ 3 MEDIA PADS",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,4,Custom,29.5,22.75,FALSE,NULL,101,40100,0,0,0,0,0,0,29 1/2,22 3/4
,C4LP14241/2                   ,"14 X 24 1/2 LPD MEDIA, 4-PACK",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,NULL,NULL,NULL,4,Custom,24.5,14,FALSE,NULL,101,40100,0,0,0,0,0,0,24 1/2,14
,3LP16213/4X                   ,"16 X 21 3/4 LPD, HD FRAME, W/ 3 MEDIA PADS EXACT",AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,80002F21-1454525527,NULL,NULL,4,Custom,21.75,16,FALSE,NULL,101,40100,0,0,0,0,0,0,21 3/4,16
,1P3461046LP24VDCX             ,346 MM X 1046 MM X 25 MM LOW PRESSURE 24 VOLT DC PANEL EXACT,AC,1INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,1,Custom,1046,346,TRUE,NULL,101,40200,0,0,0,0,0,0,1046,346
,E-CP-TERMINAL BLOCK SPACER    ,CYCLE 22  TERMIANL BLOCK SPACER TO BE USED IN CP 480V,AC,RWMAT     ,M,Average,Inventory Replenishment,STCKRM,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,073470-1280 (mfpt),NULL,58K2595 (Newark PT#),0,NULL,NULL,NULL,FALSE,NULL,101,40200,0,0,0,0,0,0,NULL,NULL
,PC-120-P                      ,HEPA:120V POWER CORD,AC,UV2       ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001240-1626933735,NULL,NULL,NULL,0,NULL,NULL,NULL,FALSE,NULL,101,40100,0,0,0,0,0,0,NULL,NULL
,C4LP113/4191/4X               ,"11 3/4 X 19 1/4 LPD MEDIA, 4-PACK EXACT",AC,1INM      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,NULL,NULL,NULL,EACH,EACH,EACH,Production,FALSE,NULL,NULL,Manufacturing,NULL,NULL,NULL,NULL,4,Custom,19.25,11.75,FALSE,NULL,101,40100,0,0,0,0,0,0,19 1/4,11 3/4
