Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Status
temperature-sensor-outdoor-mount,Temperature Sensor Outdoor Mount,"<p>RH2+ optional <strong>outdoor-mounted</strong> temperature sensor reads outdoor temperature and resets humidity control setpoint to prevent condensation on windows. <br></p>
<p> </p>",Dynamic AQS,Home & Garden > Household Appliances > Climate Control Appliances > Humidifiers,Humidifiers,"ASV, CAD, ECO, MPA, NEX, SLA, SNA",true,Title,Default Title,,,,,,,,RH2-TSOM,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/OutdoorSensor900x900_38fb615e-c4ee-481b-8c3c-45597bbd50cc.jpg?v=1722367606,1,,false,,,,lb,,active
temperature-sensor-duct-mount,Temperature Sensor Duct Mount,"<p>RH2+ optional <strong>duct-mounted</strong> temperature sensor reads outdoor temperature and resets humidity control setpoint to prevent condensation on windows. <br></p>
<p> </p>",Dynamic AQS,Home & Garden > Household Appliances > Climate Control Appliances > Humidifiers,Humidifiers,"ASV, CAD, ECO, MPA, NEX, SLA, SNA",true,Title,Default Title,,,,,,,,RH2-TSDM,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/OutdoorSensor900x900.jpg?v=1722367603,1,,false,,,,lb,,active
solaceair-home-show-kit,Solace Air Home Show Kit,"<p><strong>This kit comes with:</strong></p>
<p>1 -UV Demo Display (Part#LPC36NONUV)</p>
<p>1 -Polarized-Media Air Cleaner Demo Unit (Part# 1LPD1410WITHCASE)</p>
<p>1 - Video Book (Part#VB2020)</p>
<p>20 - Clean Air Provided By Stickers (Part# SLA-607)</p>
<p>2 - Consumer Handbooks (Part#<span data-mce-fragment=""1"">SLA</span>-233)</p>
<p>1  Solace Air Training Poster (Part# <span data-mce-fragment=""1"">SLA</span>-609)</p>
<p>100  Fixed Mount or Remote Mount Total Home Solutions brochures (Part# <span data-mce-fragment=""1"">SLA</span>-252FM or <span data-mce-fragment=""1"">SLA</span>-252RM)</p>
<p><span>Limit - 1 per order</span></p>",Dynamic AQS,,Marketing and Training,SLA,true,UV Brochure,Fixed Mount UV,,,,,,,,B-SLAFMHOMESHOWKIT,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLAHomeShowKit.jpg?v=1722367600,1,,false,,,,lb,,active
solaceair-home-show-kit,,,,,,,,,Remote Mount UV,,,,,,,,B-SLARMHOMESHOWKIT,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLAHomeShowKitDescriptions.jpg?v=1722367600,2,,,,,,lb,,
solace-air-total-home-solutions-remote-mount-brochure,Solace Air Total Home Solutions Remote Mount Brochure,"<p>Solace Air Total Home Solutions Remote Mount Brochure.</p>
<p><span>Order in quantities of 50 up to 200.</span></p>
<p>Click to download a pdf version in <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THSSLARMBRO-252-SPANISH.jpg?v=17190024022_SLA_RM_10-20_LR2.pdf?v=1617198411"" title=""Download"">English</a><a title=""Download"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THS_252_SLA_RM_10-20_LR2.pdf?v=1617198411""></a> or <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THSSLAFMBRO-252-SPANISH.jpg?v=1719002378SLA_RMSP_10-20_LR.pdf?v=1617198411"">Spanish</a></p>
<p> </p>",Dynamic AQS,Uncategorized,Marketing and Training,SLA,true,Language,English,,,,,,,,B-SLA252RM,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/THSSLARMBRO-252.jpg?v=1722367596,1,,false,,,,lb,,active
solace-air-total-home-solutions-remote-mount-brochure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/THSSLARMBRO-252-SPANISH.jpg?v=1722367596,2,,,,,,,,
solace-air-total-home-solutions-fixed-mount-brochure,Solace Air Total Home Solutions Fixed Mount Brochure,"<p>Solace Air Total Home Solutions Fixed Mount Brochure.</p>
<p><span>Order in quantities of 50 up to 200.</span></p>
<p>Click to download a pdf version in <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THS_SLA_FM_BRO-252_e8f556a9-ec5a-429a-bb63-2d8187ba3284.jpg?v=1719002716SLA_FM_10-20_LR2.pdf?v=1617195288"" title=""Download"">English</a> or <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THSSLAFMBRO-252-SPANISH.jpg?v=1719002378_SLA_FMSP_10-20_LR.pdf?v=1617195288"">Spanish</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/THS_252_SLA_FMSP_10-20_LR.pdf?v=1617195288""></a></p>
<p> </p>",Dynamic AQS,Uncategorized,Marketing and Training,SLA,true,Language,English,,,,,,,,B-SLA252FM,0.0,,-200,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/THSSLAFMBRO-252-SP.jpg?v=1722367593,1,,false,,,,lb,,active
solace-air-total-home-solutions-fixed-mount-brochure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/THSSLAFMBRO-252-SPANISH.jpg?v=1722367593,2,,,,,,,,
solace-air-rm-3-uvc-uvc-uvv-dual-germicidal-oxidation-system,Solace Air Sterile Sweep® Remote Mount - RM3 UVC/UVV Triple Germicidal/Oxidation System,"<p>- Remote Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<p>For more information, see our<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/SLA_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617817352"">UV Frequently Asked Questions </a><span></span>page <span data-mce-fragment=""1"">or view/download the</span><span data-mce-fragment=""1""></span><a data-mce-fragment=""1"" aria-describedby=""a11y-external-message"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279""> Spec Sheet</a>.</p>
<ul></ul>",Dynamic AQS,Uncategorized,Remote Mount UV,SLA,true,Size,"16""",,,,,,,,RM3-16/16/5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLARM3-16-16-5.jpg?v=1722367589,1,,false,,,,lb,,active
solace-air-rm-3-uvc-uvc-uvv-dual-germicidal-oxidation-system,,,,,,,,,"12""",,,,,,,,RM3-12/12/5,0.0,,0,deny,manual,false,true,,,,,,,,,,,,,lb,,
solace-air-rm-2-uvc-uvc-germicidal-system-remote-mount,Solace Air Sterile Sweep® Remote Mount - RM2 Dual UVC Germicidal Unit,"<p>- Remote Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU</p>
<p>For more information, see our<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/SLA_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617817352"">UV Frequently Asked Questions</a> <span></span>page <span data-mce-fragment=""1"">or view/download the</span><span data-mce-fragment=""1""></span><a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"" aria-describedby=""a11y-external-message"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279""> Spec Sheet</a><a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" aria-describedby=""a11y-external-message"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Remote Mount UV,SLA,true,Size,"12""",,,,,,,,RM2-12/12,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLARM2-16-16.jpg?v=1722367586,1,,false,,,,lb,,active
solace-air-rm-2-uvc-uvc-germicidal-system-remote-mount,,,,,,,,,"16""",,,,,,,,RM2-16/16,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
solace-air-rm-2-dual-uvc-uvv-germicidal-oxidation-system-remote-mount,Solace Air Sterile Sweep® Remote Mount - RM2 Dual UVC/UVV Germicidal,"<p>- Remote Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<p>For more information, see our<span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399""> UV</a></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/SLA_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617817352""> Frequently Asked Questions </a><span></span>page <span data-mce-fragment=""1"">or view/download the </span><a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"" aria-describedby=""a11y-external-message"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"">Spec Sheet</a><a data-mce-fragment=""1"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" aria-describedby=""a11y-external-message"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Remote Mount UV,SLA,true,Size,"12""",,,,,,,,RM2-12/5,0.0,,-1,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLARM2-16-5.jpg?v=1722367584,1,,false,,,,lb,,active
solace-air-rm-2-dual-uvc-uvv-germicidal-oxidation-system-remote-mount,,,,,,,,,"16""",,,,,,,,RM2-16/5,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
solace-air-rm-1-oxidation-system,"Solace Air Sterile Sweep® RM1-5WB, One 5” UVV Oxidation Lamp Unit","<p><span>120/240 volt remote 5"" UVV oxidation unit with ballast (RM1-5WB).</span></p>
<p>For more information, see our <a href=""/pages/ultraviolet-frequently-asked-questions"">Ultraviolet Frequently Asked Questions</a> page.</p>",Dynamic AQS,Uncategorized,Remote Mount UV,SLA,true,Title,Default Title,,,,,,,,RM1-5WB,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLARM1-5WB.jpg?v=1722367582,1,,false,,,,lb,,active
solace-air-rm-1-germicidal-uv-system-remote-mount,Solace Air Sterile Sweep® Remote Mount - RM1 UVC Germicidal System,"<p data-mce-fragment=""1"">- Remote Mount UVC lamp unit with 12"" and 16"" sizes available<br data-mce-fragment=""1"">- Two year warranty against lamp defects<br data-mce-fragment=""1"">- Lifetime warranty on all electric components<br data-mce-fragment=""1"">- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br data-mce-fragment=""1"">- Suitable for up to a 10 ton AHU<br data-mce-fragment=""1""></p>
<p>For more information, see our<span data-mce-fragment=""1""></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617748399"">UV Frequently Asked Questions</a> <span data-mce-fragment=""1""></span>page or view/download the <span data-mce-fragment=""1""></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-802_RM_Models_Spec_Sheet_0321.pdf?v=1617747959"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-802_RM_Models_Spec_Sheet_0321.pdf?v=1617747959"">Spec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<p><br></p>",Dynamic AQS,Uncategorized,Remote Mount UV,SLA,true,Size,"12""",,,,,,,,RM1-12,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLARM1-16.jpg?v=1722367579,1,,false,,,,lb,,active
solace-air-rm-1-germicidal-uv-system-remote-mount,,,,,,,,,"16""",,,,,,,,RM1-16,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
solace-air-rh2-steam-humidifier-space-unit-package,Solace Air RH2+ Steam Humidifier Space Unit Package,"<p>RH2+ self-generating electrode type steam humidifier for wall-mounting inside the space with integral blower.</p>
<p>110-240VAC</p>
<p>Package includes:</p>
<p>Wall Mounted Space Humidifier, Wall Mounted Humidistat, Outdoor Mount Temperature Sensor </p>
<p>For more information, you can view/download the <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-921_RH2_Space_Steam_Humidifier_Spec_Sheet.pdf?v=1638212893"">Spec Sheet</a> and <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/2601564-A_RH2_Installation_and_Operation_DynamicAir.pdf?v=1638212981"">Install Manual</a>.</p>
<p> </p>",Dynamic AQS,Home & Garden > Household Appliances > Climate Control Appliances > Humidifiers,Humidifiers,SLA,true,Title,Default Title,,,,,,,,RH2-SPACE-PKG,0.0,,0,deny,manual,true,false,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLAHumidSpacePackage900x900.jpg?v=1722367577,1,,false,,,,lb,,active
solace-air-poster,Solace Air Poster,"<p>Poster measures 24"" x 18"" <br></p>",Dynamic AQS,Uncategorized,Marketing and Training,SLA,false,Title,Default Title,,,,,,,,B-SLA609,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/609trainingposterSLA6-21HR900x900.jpg?v=1722367573,1,,false,,,,lb,,active
solace-air-mktg-consumer-handbook,Solace Air Consumer Handbook,"<p>Consumer Handbook</p>
<p>Click <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/SLA-233_0419.pdf?v=1616604537"">here</a> to download a pdf version.</p>",Dynamic AQS,Uncategorized,Marketing and Training,SLA,true,Title,Default Title,,,,,,,,B-SLA233,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLA-233.jpg?v=1722367570,1,,false,,,,lb,,active
solace-air-home-rh2-steam-humidifier-ducted-package,Solace Air Home RH2+ Steam Humidifier Ducted Package,"<p>RH2+ self-generating electrode type steam humidifier for ducted applications.</p>
<p>110-240VAC</p>
<p>Package includes:</p>
<p>Duct Mounted Humidifier, Steam Hose Kit, Steam Distributor, Duct Mounted Humidistat, Outdoor Mount Temperature Sensor</p>
<p>For more information, you can view/download the <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-920_RH2_Ducted_Steam_Humidifier_Spec_Sheet.pdf?v=1638210422"">Spec Shee</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-920_RH2_Ducted_Steam_Humidifier_Spec_Sheet.pdf?v=1638210411"">t</a> and <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/2601564-A_RH2_Installation_and_Operation_DynamicAir.pdf?v=1638212981"">Install Manual</a>.</p>
<p> </p>",Dynamic AQS,Home & Garden > Household Appliances > Climate Control Appliances > Humidifiers,Humidifiers,SLA,true,Title,Default Title,,,,,,,,RH2-DUCT-PKG,0.0,,0,deny,manual,true,false,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLAHumidDuctPackage900x900.jpg?v=1722367568,1,,false,,,,lb,,active
solace-air-fm-3-uvc-uvc-uvv-dual-germicidal-oxidation-system,Solace Air Sterile Sweep® Fixed Mount - FM3 UVC/UVV Triple Germicidal/Oxidation System,"<p>- Fixed Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU</p>
<p>For more information, see our<span></span> <a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/SLA_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617817352"">UV Frequently Asked Questions</a><span></span> page or view/download the <span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/SLA-801_FM_Models_Spec_Sheet_0321.pdf?v=1617816821"">Spec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>",Dynamic AQS,Uncategorized,Fixed Mount UV,SLA,true,Size,"12""",,,,,,,,FM3-12/12/5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLAFM3-16-16-5.jpg?v=1722367564,1,,false,,,,lb,,active
solace-air-fm-3-uvc-uvc-uvv-dual-germicidal-oxidation-system,,,,,,,,,"16""",,,,,,,,FM3-16/16/5,0.0,,0,deny,manual,true,true,,,,,,,,,,,,,lb,,
solace-air-fm-2-uvc-uvv-dual-germicidal-oxidation-system,Solace Air Sterile Sweep® Fixed Mount - FM2 UVC/UVV Dual Germicidal/Oxidation  System,"<p>- Fixed Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<p>For more information, see our <span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/SLA_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617817352"">UV Frequently Asked Questions </a><span></span>page or view/download the<span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/SLA-801_FM_Models_Spec_Sheet_0321.pdf?v=1617816821""> Spec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>
<ul></ul>",Dynamic AQS,Uncategorized,Fixed Mount UV,SLA,true,Size,"12""",,,,,,,,FM2-12/5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLAFM2-16-5.jpg?v=1722367561,1,,false,,,,lb,,active
solace-air-fm-2-uvc-uvv-dual-germicidal-oxidation-system,,,,,,,,,"16""",,,,,,,,FM2-16/5,0.0,,-18,deny,manual,true,true,,,,,,,,,,,,,lb,,
solace-air-fm-1-oxidation-system,"Solace Air Sterile Sweep® FM1-5, One 5” UVV Oxidation Unit","<p>120/240 volt fixed mount 5"" oxidation unit (FM1-5)</p>
<p>For more information, see our <a href=""/pages/ultraviolet-frequently-asked-questions"">Ultraviolet Frequently Asked Questions</a> page.</p>",Dynamic AQS,Uncategorized,Fixed Mount UV,SLA,true,Title,Default Title,,,,,,,,FM1-5,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLAFM1-5.jpg?v=1722367559,1,,false,,,,lb,,active
solace-air-fm-1-germicidal-uv-system,Solace Air Sterile Sweep® Fixed Mount - FM1 Germicidal UVC System,"<p>- Fixed Mount UVC lamp unit with 12"" and 16"" sizes available<br>- Two year warranty against lamp defects<br>- Lifetime warranty on all electric components<br>- Auto sensing ballast automatically compensates 120-277VAC 50/60Hz<br>- Suitable for up to a 10 ton AHU<br></p>
<p>For more information, see our <span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/SLA_UVC_UVV_Frequently_Asked_Questions_Sheet.pdf?v=1617817352"">UV Frequently Asked Questions <span></span></a>page or view/download the<span></span><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/SLA-801_FM_Models_Spec_Sheet_0321.pdf?v=1617816821""> Spec Sheet</a><a href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a></p>",Dynamic AQS,Uncategorized,Fixed Mount UV,SLA,true,Size,"12""",,,,,,,,FM1-12,0.0,,-3,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLAFM1-16.jpg?v=1722367557,1,,false,,,,lb,,active
solace-air-fm-1-germicidal-uv-system,,,,,,,,,"16""",,,,,,,,FM1-16,0.0,,-1,deny,manual,true,true,,,,,,,,,,,,,lb,,
solace-air-clean-air-sticker,Clean Air Provided by Solace Air Sticker (20 Pack),"<p>Clean Air Provided by Sticker</p>
<p>Brand Sticker, 20-pack</p>",Dynamic AQS,Uncategorized,Marketing and Training,SLA,true,Title,Default Title,,,,,,,,B-SLA607,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/CleanAirSolaceAirHR.jpg?v=1722367555,1,,false,,,,lb,,active
solace-air-300cfm-bypass-hepa-system,Solace Air 300 CFM Bypass HEPA System,"<p>300 CFM Bypass HEPA System with 1.5 inch pre-filter and 2 inch HEPA.</p>
<p>HP-300</p>
<p>Options ordered separately</p>
<ul>
<li><a href=""/collections/hepa/products/hepa-collar-mount-kit"">8"" Collars for remote mount</a></li>
<li><a href=""/collections/hepa/products/hepa-carbon-module"">Carbon Matrix Cell</a></li>
</ul>
<p><span>Notes</span></p>
<ul>
<li>For more information, v<span data-mce-fragment=""1"">iew/download the </span><span data-mce-fragment=""1""></span><a aria-describedby=""a11y-external-message"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ARS-802_RM_Models_Spec_Sheet_0321.pdf?v=1617810279"">Spec Sheet</a><a aria-describedby=""a11y-external-message"" href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"" data-mce-fragment=""1"" data-mce-href=""https://cdn.shopify.com/s/files/1/0294/4116/3400/files/ASV-801_FM_Models_Spec_Sheet_0321.pdf?v=1617747960"">.</a>
</li>
</ul>",Dynamic AQS,Uncategorized,HEPA,SLA,true,Title,Default Title,,,,,,,,HP-300,0.0,,0,deny,manual,true,true,,,,,,https://cdn.shopify.com/s/files/1/0883/2679/9661/files/SLAHEPA.png?v=1722367552,1,,false,,,,lb,,active
